Sun Jun  7 00:58:16 2026    profile.prof

         87521198 function calls (84105556 primitive calls) in 212.643 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:432(_WildcardSelector)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/pkg_resources/__init__.py:2218(PathMetadata)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/http/client.py:1502(IncompleteRead)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:416(_PreciseSelector)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/ctypeslib.py:202(_concrete_ndptr)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/selectors.py:434(PollSelector)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1875(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:1446(PosixPath)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/packaging/markers.py:34(InvalidMarker)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/request.py:1474(FileHandler)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/rts/ui/worker_command_panel.py:11(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:356(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:361(ParseResultBytes)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/rts/build/catalog.py:22(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:337(SplitResult)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:277(_Accessor)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/SpecialAttacks.py:93(TeleportAttack)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/request.py:791(ProxyHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1311(disable)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:389(notify_all)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/setuptools/_vendor/backports/tarfile/__init__.py:300(SubsequentHeaderError)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/calendar.py:76(__init__)
        1    0.000    0.000    0.000    0.000 {method 'strip' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:636(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:410(Semaphore)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:1354(Timer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/email/errors.py:97(NonPrintableDefect)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/ma/core.py:903(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/queue.py:223(PriorityQueue)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/exceptions.py:98(AxisError)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/pkg_resources/__init__.py:2243(EggMetadata)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/packaging/version.py:57(InvalidVersion)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/shutil.py:79(_GiveupOnFastCopy)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/more_itertools/more.py:2600(SequenceView)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/calendar.py:26(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/rts/behavior_drivers.py:34(JobDriver)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/lib/index_tricks.py:562(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:113(_AllCompletedWaiter)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/pytmx/pytmx.py:1322(TiledGroupLayer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pickle.py:77(PicklingError)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/pygame/sprite.py:701(OrderedUpdates)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/pkg_resources/__init__.py:127(_ZipLoaderModule)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/calendar.py:156(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/csv.py:64(excel_tab)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/core/_exceptions.py:71(_UFuncCastingError)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/pytmx/pytmx.py:457(TiledClassType)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/rts/ui/resource_bar.py:6(ResourceBar)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/pkg_resources/__init__.py:3353(EggInfoDistribution)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/Player.py:235(scale_animation)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/pytmx/pytmx.py:1027(objectgroups)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/rts/build/states.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/QuadTreeItem.py:2(QuadTreeItem)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/rts/actions.py:35(__init__)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/lib/index_tricks.py:262(OGridClass)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/lib/index_tricks.py:569(ndenumerate)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/pkg_resources/__init__.py:1119(_ReqExtras)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/_typing/__init__.py:10(NBitBase)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/_typing/_array_like.py:44(_SupportsArrayFunc)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1249(PlaceHolder)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/dtypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/request.py:605(BaseHandler)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/pkg_resources/__init__.py:1360(__init__)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/benchmark_runtime.py:652(_env_bool_list)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/ctypes/_endian.py:46(BigEndianStructure)
        2    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/pkg_resources/__init__.py:2313(find_nothing)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/pytmx/pytmx.py:1447(TiledObjectGroup)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/ma/core.py:194(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/setuptools/_vendor/jaraco/functools/__init__.py:160(_special_method_cache)
        2    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/rts/ui/worker_command_panel.py:23(close)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:143(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/rts/session.py:509(_select_build_site_sprite)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:410(_TerminatingSelector)
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/pygame/sprite.py:251(WeakSprite)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/ma/core.py:6844(_frommethod)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/ipaddress.py:20(AddressValueError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:359(notify)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/ma/core.py:797(_DomainCheckInterval)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/Spawner.py:135(set_layout_callback_update_quad_tree)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/GrassManager.py:289(GrassAssets)
        1    0.000    0.000    0.000    0.000 {built-in method posix.confstr}
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/setuptools/_vendor/jaraco/context.py:242(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/_adapters.py:24(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/shutil.py:69(ExecError)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/lib/stride_tricks.py:15(DummyArray)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/pytmx/pytmx.py:1647(TiledProperty)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/StartMenu.py:6(StartMenu)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/queue.py:242(LifoQueue)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/Item.py:3(Item)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/email/parser.py:126(BytesHeaderParser)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/AttackSelection.py:3(AttackSlot)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/calendar.py:583(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:1405(_DummyThread)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/pygame/sprite.py:1487(collide_rect_ratio)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/psutil/_common.py:313(NoSuchProcess)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/traceback.py:87(_Sentinel)
        1    0.000    0.000    0.000    0.000 {built-in method numpy._set_promotion_state}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/readers.py:108(NamespaceReader)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/rts/behavior_drivers.py:27(DriverContext)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/rts/upkeep.py:4(FoodUpkeep)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/response.py:37(addclosehook)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/request.py:1398(HTTPCookieProcessor)
        2    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/lib/index_tricks.py:761(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:94(join_parsed_parts)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/request.py:1226(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/SpecialAttacks.py:111(MultiShotIceball)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/readers.py:11(FileReader)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/http/client.py:181(HTTPMessage)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/shutil.py:62(SameFileError)
        2    0.000    0.000    0.000    0.000 {built-in method _abc.get_cache_token}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/configparser.py:191(DuplicateSectionError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:44(BadZipFile)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/pkg_resources/__init__.py:298(ResolutionError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/shutil.py:59(Error)
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/pkg_resources/__init__.py:3454(RequirementParseError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/uu.py:39(Error)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/configparser.py:1229(SafeConfigParser)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/PlayerSelection.py:12(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/YsortCameraGroup.py:149(set_grass_grid)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/ma/core.py:2378(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/ipaddress.py:24(NetmaskValueError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/request.py:1531(FTPHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/configparser.py:182(NoSectionError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/email/errors.py:37(MessageDefect)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/packaging/_parser.py:32(Value)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/shutil.py:72(ReadError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/response.py:57(addinfo)
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/rts/behavior_drivers.py:35(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:48(LargeZipFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/email/errors.py:85(HeaderDefect)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/request.py:1061(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/rts/ui/resource_bar.py:9(__init__)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/lib/index_tricks.py:435(RClass)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/rts/gather/controller.py:52(set_navigation)
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/PlayerSelection.py:11(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/packaging/utils.py:15(InvalidName)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/core/_ufunc_config.py:360(_unspecified)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/shutil.py:65(SpecialFileError)
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        1    0.000    0.000    0.000    0.000 /home/fresh/projects/Pixel-Realm-Combat-Heroes-public/Code/rts/combat_context.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/fresh/.local/lib/python3.10/site-packages/numpy/ma/core.py:1329(make_mask_descr)
